ship_city,ship_state,ship_postal_code
THODUPUZHA,KERALA,685605.0
MUMBAI,MAHARASHTRA,400066.0
BHOPAL,MADHYA PRADESH,462026.0
BHOPAL,MADHYA PRADESH,462026.0
Medak,TELANGANA,502279.0
BENGALURU,KARNATAKA,560037.0
PURULIYA,WEST BENGAL,723101.0
PUNE,MAHARASHTRA,411048.0
LUDHIANA,PUNJAB,141002.0
BENGALURU,KARNATAKA,560091.0
PATNA,BIHAR,801505.0
MUMBAI,MAHARASHTRA,400021.0
BENGALURU,KARNATAKA,560066.0
BENGALURU,KARNATAKA,560103.0
GURUGRAM,HARYANA,122001.0
Hyderabad,TELANGANA,500008.0
KOLKATA,WEST BENGAL,700063.0
INDORE,MADHYA PRADESH,452010.0
MUMBAI,MAHARASHTRA,400015.0
HYDERABAD,TELANGANA,500070.0
Hyderabad,TELANGANA,500005.0
Kolkata,WEST BENGAL,700059.0
Kullu,HIMACHAL PRADESH,175126.0
New Delhi,DELHI,110070.0
BHOPAL,MADHYA PRADESH,462026.0
sillod,MAHARASHTRA,431112.0
PUNE,MAHARASHTRA,411014.0
JAMSHEDPUR,JHARKHAND,831009.0
NEW DELHI,DELHI,110053.0
JABALPUR,MADHYA PRADESH,482001.0
Dombivli,MAHARASHTRA,421203.0
BIDHAN NAGAR,WEST BENGAL,700097.0
SUNDARGARH,ODISHA,770025.0
PATNA,BIHAR,801505.0
PIRANGUT,MAHARASHTRA,412115.0
Teh. Dharamshala,HIMACHAL PRADESH,176209.0
CHIMBEL,GOA,403006.0
Kolkata,WEST BENGAL,700041.0
BAngalore,KARNATAKA,560048.0
BAngalore,KARNATAKA,560048.0
Balapallam,TAMIL NADU,629157.0
JHAGADIYA INDUSTRIAL AREA,Gujarat,393110.0
KOLKATA,WEST BENGAL,700014.0
MUMBAI,MAHARASHTRA,400067.0
JAIPUR,RAJASTHAN,302015.0
CHENNAI,TAMIL NADU,600042.0
KOLKATA,WEST BENGAL,700054.0
KOLKATA,WEST BENGAL,700054.0
MUMBAI,MAHARASHTRA,400065.0
DIU,DADRA AND NAGAR,362520.0
BENGALURU,KARNATAKA,560019.0
BENGALURU,KARNATAKA,560019.0
LUCKNOW,UTTAR PRADESH,226001.0
CHENNAI,TAMIL NADU,600056.0
MUMBAI,MAHARASHTRA,400078.0
MAHNAR BAZAR,BIHAR,844506.0
JAMSHEDPUR,JHARKHAND,831011.0
SIDCO INDUSTRIAL ESTATE BADANGUPPE KELLAMBALI,KARNATAKA,571316.0
BENGALURU,KARNATAKA,560066.0
BENGALURU,KARNATAKA,560066.0
TIRUCHIRAPPALLI,TAMIL NADU,620023.0
Jajpur,Odisha,755001.0
NEW DELHI,DELHI,110018.0
DURGAPUR,WEST BENGAL,713213.0
NEW DELHI,DELHI,110010.0
BENGALURU,KARNATAKA,560072.0
Shahganj,UTTAR PRADESH,223101.0
BANGARAPET,KARNATAKA,563115.0
VAPI,Gujarat,396195.0
RAE BARELI,UTTAR PRADESH,229001.0
COIMBATORE,TAMIL NADU,641049.0
JHANSI,UTTAR PRADESH,284001.0
NEW DELHI,DELHI,110078.0
LUCKNOW,UTTAR PRADESH,226010.0
saroornagar rr district,TELANGANA,500035.0
saroornagar rr district,TELANGANA,500035.0
ROURKELA,ODISHA,769002.0
Raniganj,WEST BENGAL,713358.0
Delhi,delhi,110012.0
Delhi,delhi,110012.0
NEW DELHI,DELHI,110010.0
SINGTAM,SIKKIM,737134.0
DHARMAPURI,TAMIL NADU,636705.0
MUMBAI,MAHARASHTRA,400001.0
UDUPI,KARNATAKA,574116.0
NEW DELHI,DELHI,110078.0
BENGALURU,KARNATAKA,560062.0
DIBRUGARH,ASSAM,786001.0
Kolkata,WEST BENGAL,700104.0
DHANBAD,JHARKHAND,826001.0
MAHAD,MAHARASHTRA,402301.0
MALEGAON,MAHARASHTRA,423203.0
BENGALURU,KARNATAKA,560076.0
NAVI MUMBAI,MAHARASHTRA,400709.0
PERIYAKULAM,TAMIL NADU,625601.0
CHENNAI,TAMIL NADU,600091.0
GHAZIABAD,UTTAR PRADESH,201014.0
VARANASI,UTTAR PRADESH,221001.0
REIS MAGOS,GOA,403114.0
BENGALURU,KARNATAKA,560035.0
NAVI MUMBAI,MAHARASHTRA,400709.0
LUCKNOW,UTTAR PRADESH,226002.0
MUMBAI,MAHARASHTRA,400097.0
MUMBAI,MAHARASHTRA,400021.0
Dharuhera,HARYANA,123106.0
VAISHALI,BIHAR,844101.0
MUMBAI,MAHARASHTRA,400031.0
Mundara,RAJASTHAN,306705.0
ACHANTA,ANDHRA PRADESH,534123.0
MUMBAI,MAHARASHTRA,400049.0
BENGALURU,KARNATAKA,560064.0
PUNE-24,MAHARASHTRA,411024.0
NEW DELHI,DELHI,110082.0
Coimbatore,TAMIL NADU,641035.0
BANGALORE,KARNATAKA,560078.0
PUNE,MAHARASHTRA,411001.0
PUNE,MAHARASHTRA,411001.0
NAVAPUR,MAHARASHTRA,425418.0
NAVI MUMBAI,MAHARASHTRA,410206.0
HYDERABAD,TELANGANA,500044.0
ORAI,UTTAR PRADESH,285001.0
BENGALURU,KARNATAKA,560068.0
Bengaluru,KARNATAKA,560070.0
Vellayani Po.,KERALA,695522.0
Pune,MAHARASHTRA,411036.0
KAKINADA,ANDHRA PRADESH,533002.0
VEERAPPANCHATIRAM,TAMIL NADU,638012.0
NEW DELHI,DELHI,110075.0
BENGALURU,KARNATAKA,560049.0
JAYGAON,WEST BENGAL,736182.0
BHIWANDI,MAHARASHTRA,421302.0
BENGALURU,KARNATAKA,560030.0
BENGALURU,KARNATAKA,560030.0
BENGALURU,KARNATAKA,560030.0
BENGALURU,KARNATAKA,560030.0
BENGALURU,KARNATAKA,560030.0
BENGALURU,KARNATAKA,560030.0
BENGALURU,KARNATAKA,560030.0
GHAZIABAD,UTTAR PRADESH,201016.0
LUCKNOW,UTTAR PRADESH,226022.0
BENGALURU,KARNATAKA,560087.0
KOSAMBA,Gujarat,394120.0
YAVATMAL,MAHARASHTRA,445001.0
YAVATMAL,MAHARASHTRA,445001.0
YAVATMAL,MAHARASHTRA,445001.0
WALAJAPET,TAMIL NADU,632513.0
PUNE,MAHARASHTRA,411028.0
GURUGRAM,HARYANA,122001.0
BENGALURU,KARNATAKA,560064.0
Morigaon,ASSAM,782121.0
NEW DELHI,DELHI,110019.0
BUCHIREDDIPALEM,ANDHRA PRADESH,524305.0
BUCHIREDDIPALEM,ANDHRA PRADESH,524305.0
BUCHIREDDIPALEM,ANDHRA PRADESH,524305.0
BUCHIREDDIPALEM,ANDHRA PRADESH,524305.0
BUCHIREDDIPALEM,ANDHRA PRADESH,524305.0
GUNTUR,ANDHRA PRADESH,522002.0
CHENNAI,TAMIL NADU,600012.0
MUMBAI,MAHARASHTRA,400064.0
PUNE,MAHARASHTRA,411006.0
PUNE,MAHARASHTRA,411006.0
LUCKNOW,UTTAR PRADESH,226010.0
MANGALAGIRI,ANDHRA PRADESH,522503.0
HYDERABAD,TELANGANA,500030.0
BHUBANESWAR,ODISHA,751016.0
MANCHERIAL,TELANGANA,504208.0
BHOPAL,MADHYA PRADESH,462041.0
BENGALURU,KARNATAKA,560036.0
MUMBAI,MAHARASHTRA,400075.0
MUMBAI,MAHARASHTRA,400075.0
margao,GOA,403602.0
BENGALURU,KARNATAKA,560090.0
SURAT,Gujarat,394518.0
SURAT,Gujarat,394518.0
Dombivli West,MAHARASHTRA,421202.0
BATHINDA,PUNJAB,151001.0
BHOPAL,MADHYA PRADESH,462042.0
BENGALURU,KARNATAKA,560070.0
BENGALURU,KARNATAKA,560070.0
BENGALURU,KARNATAKA,560068.0
VANIYANBADI,TAMIL NADU,635751.0
NEW DELHI,DELHI,110047.0
KHAMMAM,TELANGANA,507001.0
GWALIOR,MADHYA PRADESH,474001.0
GURUGRAM,HARYANA,122101.0
GHAZIABAD,UTTAR PRADESH,201001.0
Sikkathambur Palayam,TAMIL NADU,621008.0
Sikkathambur Palayam,TAMIL NADU,621008.0
BENGALURU,KARNATAKA,560067.0
Kolhapur,MAHARASHTRA,416118.0
ROORKEE,UTTARAKHAND,247667.0
GREATER NOIDA,UTTAR PRADESH,201310.0
BENGALURU,KARNATAKA,560016.0
BANDA,UTTAR PRADESH,210001.0
BENGALURU,KARNATAKA,560048.0
Mavelikara,KERALA,690105.0
DOBASPET INDUSTRIAL AREA,KARNATAKA,562111.0
NEW DELHI,DELHI,110075.0
CHENNAI,TAMIL NADU,600125.0
BENGALURU,KARNATAKA,560102.0
BENGALURU,KARNATAKA,560037.0
BHUBANESWAR,ODISHA,751012.0
Faridabad,HARYANA,121005.0
BENGALURU,KARNATAKA,560077.0
Chennai,TAMIL NADU,600033.0
SITAMARHI,BIHAR,847305.0
CHENNAI,TAMIL NADU,600099.0
Arambagh,WEST BENGAL,712601.0
MUMBAI,MAHARASHTRA,400051.0
MAJHIHARA,ODISHA,752103.0
DARBHANGA,BIHAR,846004.0
BENGALURU,KARNATAKA,560068.0
VADODARA,Gujarat,390008.0
MEERUT,UTTAR PRADESH,250002.0
BENGALURU,KARNATAKA,560015.0
VARANASI,UTTAR PRADESH,221002.0
KANPUR,UTTAR PRADESH,208020.0
THANE,MAHARASHTRA,401107.0
KOTHAGUDEM,TELANGANA,507101.0
Naharlagun,Arunachal Pradesh,791110.0
MYSURU,KARNATAKA,570023.0
MYSURU,KARNATAKA,570023.0
MYSURU,KARNATAKA,570023.0
BAREILLY,UTTAR PRADESH,243001.0
Naharlagun,Arunachal Pradesh,791110.0
NUVEM,GOA,403604.0
NAVI MUMBAI,MAHARASHTRA,400708.0
Saharanpur,UTTAR PRADESH,247001.0
NEW DELHI,DELHI,110025.0
COIMBATORE,TAMIL NADU,641028.0
JAIPUR,RAJASTHAN,302039.0
VISAKHAPATNAM,ANDHRA PRADESH,530017.0
VISAKHAPATNAM,ANDHRA PRADESH,530017.0
KOLKATA,WEST BENGAL,700140.0
HYDERABAD,TELANGANA,500086.0
PUNE,MAHARASHTRA,411057.0
KOLKATA,WEST BENGAL,700140.0
PUNE,MAHARASHTRA,411001.0
THANE,MAHARASHTRA,401107.0
THANE,MAHARASHTRA,401107.0
NEW DELHI,DELHI,110048.0
NEW DELHI,DELHI,110048.0
JAMMU,JAMMU & KASHMIR,180005.0
BENGALURU,KARNATAKA,560048.0
UDUPI,KARNATAKA,576102.0
UDUPI,KARNATAKA,576102.0
RAJKOT,Gujarat,360004.0
HYDERABAD,TELANGANA,500084.0
PUNE,MAHARASHTRA,411057.0
KANPUR,UTTAR PRADESH,208001.0
GURUGRAM,HARYANA,122011.0
MUMBAI,MAHARASHTRA,400067.0
Barasat,WEST BENGAL,700124.0
NEW DELHI,DELHI,110033.0
NEW DELHI,DELHI,110033.0
NEW DELHI,DELHI,110033.0
MOHALI,PUNJAB,160062.0
ERNAKULAM,KERALA,682018.0
THANE,MAHARASHTRA,401105.0
VADODARA,Gujarat,390012.0
BHOPAL,MADHYA PRADESH,462021.0
KOLKATA,WEST BENGAL,700099.0
THIRUVANANTHAPURAM,KERALA,695024.0
MORADABAD,UTTAR PRADESH,244001.0
BENGALURU,KARNATAKA,560008.0
JODHPUR,RAJASTHAN,342027.0
BIDHAN NAGAR,WEST BENGAL,700064.0
BIDHAN NAGAR,WEST BENGAL,700064.0
"airoli, navi mumbai",MAHARASHTRA,400708.0
NEW DELHI,DELHI,110014.0
NEW DELHI,DELHI,110014.0
Noida,UTTAR PRADESH,201301.0
LUCKNOW,UTTAR PRADESH,226003.0
BENGALURU,KARNATAKA,560076.0
BENGALURU,KARNATAKA,560047.0
Ghaziabad,UTTAR PRADESH,201010.0
BENGALURU,KARNATAKA,560079.0
ALLAHABAD,UTTAR PRADESH,211012.0
MUMBAI,MAHARASHTRA,400053.0
SHIVPURI,MADHYA PRADESH,473551.0
NOIDA,UTTAR PRADESH,201305.0
NEW DELHI,DELHI,110027.0
KOLKATA,WEST BENGAL,700027.0
KOLKATA,WEST BENGAL,700131.0
PERINAD,KERALA,691511.0
BENGALURU,KARNATAKA,560076.0
Hyderabad,ANDHRA PRADESH,500091.0
MUMBAI,MAHARASHTRA,400083.0
MUMBAI,MAHARASHTRA,400083.0
NEW DELHI,DELHI,110077.0
BENGALURU,KARNATAKA,560066.0
PUNE,MAHARASHTRA,411057.0
JAMSHEDPUR,JHARKHAND,832110.0
NEW DELHI,DELHI,110084.0
NEW DELHI,DELHI,110087.0
NAGERCOIL,TAMIL NADU,629003.0
NAGERCOIL,TAMIL NADU,629003.0
ABU ROAD,RAJASTHAN,307026.0
BENGALURU,KARNATAKA,560076.0
BENGALURU,KARNATAKA,560076.0
BENGALURU,KARNATAKA,560100.0
Hyderabad,TELANGANA,500013.0
NEW DELHI,DELHI,110087.0
LUCKNOW,UTTAR PRADESH,226001.0
Hyderabad,TELANGANA,500013.0
MOHALI,PUNJAB,160071.0
NEW DELHI,DELHI,110087.0
SHILLONG,MEGHALAYA,793001.0
MANAVALASSERY,KERALA,680701.0
KARKAL,KARNATAKA,574104.0
Mumbai,MAHARASHTRA,400010.0
POLBA DADPUR,WEST BENGAL,712305.0
KOLKATA,WEST BENGAL,700050.0
BENGALURU,KARNATAKA,560062.0
FATEHPUR,RAJASTHAN,332301.0
CHENNAI,TAMIL NADU,600053.0
MANALI,HIMACHAL PRADESH,175131.0
GURUGRAM,HARYANA,122011.0
Mumbai,MAHARASHTRA,400037.0
NEW DELHI,DELHI,110060.0
BENGALURU,KARNATAKA,560068.0
ANAND,Gujarat,388001.0
NEW DELHI,DELHI,110037.0
NEW DELHI,DELHI,110037.0
PATIALA,PUNJAB,147001.0
KOLKATA,WEST BENGAL,700027.0
AURANGABAD,MAHARASHTRA,431001.0
MUMBAI,MAHARASHTRA,400079.0
BENGALURU,KARNATAKA,560067.0
Mumbai,MAHARASHTRA,400104.0
Medak,TELANGANA,502001.0
THIRUVANANTHAPURAM,KERALA,695019.0
THIRUVANANTHAPURAM,KERALA,695019.0
Siliguri,WEST BENGAL,734003.0
AHMEDABAD,Gujarat,380004.0
CHENNAI,TAMIL NADU,600042.0
Aya Nagar,DELHI,110047.0
PUNE,MAHARASHTRA,411036.0
BENGALURU,KARNATAKA,560094.0
CHENNAI,TAMIL NADU,600083.0
Pathankot,PUNJAB,145001.0
ERNAKULAM,KERALA,682040.0
NEW DELHI,DELHI,110009.0
NEW DELHI,DELHI,110019.0
RAMPURHAT,WEST BENGAL,731224.0
NERUL,MAHARASHTRA,400706.0
HOWRAH,WEST BENGAL,711111.0
GHAZIABAD,UTTAR PRADESH,201014.0
JABALPUR,MADHYA PRADESH,482002.0
CHENNAI,TAMIL NADU,600073.0
ORAGADAM INDUSTRIAL AREA,TAMIL NADU,603204.0
ORAGADAM INDUSTRIAL AREA,TAMIL NADU,603204.0
KALYAN,MAHARASHTRA,421301.0
GORAKHPUR,UTTAR PRADESH,273015.0
MUMBAI,MAHARASHTRA,400093.0
MUMBAI,MAHARASHTRA,400093.0
BUDAUN,UTTAR PRADESH,243601.0
Janakpuri,New Delhi,110058.0
HYDERABAD,TELANGANA,502032.0
Chennai,TAMIL NADU,600073.0
Chennai,TAMIL NADU,600073.0
BENGALURU,KARNATAKA,560067.0
BENGALURU,KARNATAKA,560067.0
BENGALURU,KARNATAKA,560067.0
DARJEELING,WEST BENGAL,734101.0
BANGALORE,KARNATAKA,560070.0
GHAZIABAD,UTTAR PRADESH,201009.0
NEW DELHI,DELHI,110024.0
VADODARA,Gujarat,390022.0
GUWAHATI,ASSAM,781016.0
BENGALURU,KARNATAKA,560076.0
BENGALURU,KARNATAKA,560076.0
KOLKATA,WEST BENGAL,700053.0
BENGALURU,KARNATAKA,560029.0
Ahmedabad,Gujarat,380007.0
NEW DELHI,DELHI,110075.0
NEW DELHI,DELHI,110075.0
FARIDABAD,HARYANA,121003.0
VADODARA,Gujarat,390022.0
BHOPAL,MADHYA PRADESH,462042.0
TINSUKIA,ASSAM,786125.0
HOWRAH,WEST BENGAL,711110.0
NAVI MUMBAI,MAHARASHTRA,410206.0
BENGALURU,KARNATAKA,560100.0
THANE,MAHARASHTRA,421201.0
SIOLIM,GOA,403517.0
BOLPUR,WEST BENGAL,731204.0
VASAI VIRAR,MAHARASHTRA,401209.0
BENGALURU,KARNATAKA,560062.0
Wayanad,KERALA,673121.0
PUNE,MAHARASHTRA,411057.0
NAVI MUMBAI,MAHARASHTRA,410206.0
BANGARAPET,KARNATAKA,563115.0
PUNE,MAHARASHTRA,411048.0
BENGALURU,KARNATAKA,560102.0
JAIPUR,RAJASTHAN,302015.0
BENGALURU,KARNATAKA,560003.0
BENGALURU,KARNATAKA,560003.0
mumbai,MAHARASHTRA,400097.0
UDUPI,KARNATAKA,576107.0
CHENNAI,TAMIL NADU,600006.0
SAMBALPUR,ODISHA,768001.0
DANARA,ODISHA,759148.0
KANNAMANGALAM ALAPPUZHA DISTRICT,KERALA,690508.0
HYDERABAD,TELANGANA,500068.0
BENGALURU,KARNATAKA,560061.0
GUWAHATI,ASSAM,781032.0
NEW DELHI,DELHI,110015.0
BENGALURU,KARNATAKA,560047.0
THIRUVANANTHAPURAM,KERALA,695573.0
MANDLA,MADHYA PRADESH,481661.0
ZIRAKPUR,PUNJAB,140603.0
Bangalore,KARNATAKA,560047.0
Bangalore,KARNATAKA,560047.0
"Mumbai,",MAHARASHTRA,400080.0
VADODARA,Gujarat,390009.0
BENGALURU,KARNATAKA,560102.0
BILHA,CHHATTISGARH,495224.0
BILHA,CHHATTISGARH,495224.0
GURUGRAM,HARYANA,122001.0
HYDERABAD,TELANGANA,500055.0
NEW DELHI,DELHI,110081.0
NEW DELHI,DELHI,110081.0
NEW DELHI,DELHI,110081.0
BAHADURGARH,HARYANA,124507.0
Madhurawada,ANDHRA PRADESH,530041.0
SECUNDERABAD,TELANGANA,500011.0
CHENNAI,TAMIL NADU,600125.0
AMBEJOGAI,MAHARASHTRA,431517.0
PIMPRI CHINCHWAD,MAHARASHTRA,411019.0
Coimbatore,TAMIL NADU,641114.0
Mira road,MAHARASHTRA,401107.0
SITAPUR,UTTAR PRADESH,261001.0
KOLKATA,WEST BENGAL,700063.0
RIICO INDUSTRIAL AREA KHUSHKHERA,RAJASTHAN,301707.0
GURUGRAM,HARYANA,122011.0
DURG,CHHATTISGARH,491001.0
DURG,CHHATTISGARH,491001.0
PUNE,MAHARASHTRA,411014.0
BENGALURU,KARNATAKA,560102.0
HYDERABAD,TELANGANA,500050.0
MUTHUKULAM,KERALA,690506.0
RAJAHMUNDRY,ANDHRA PRADESH,533101.0
CHENNAI,TAMIL NADU,600082.0
HYDERABAD,TELANGANA,500050.0
BENGALURU,KARNATAKA,560100.0
KANNOD,MADHYA PRADESH,455332.0
MUMBAI,MAHARASHTRA,400068.0
AURANGABAD,MAHARASHTRA,431005.0
GURUGRAM,HARYANA,122016.0
GHAZIABAD,UTTAR PRADESH,201009.0
MUMBAI,MAHARASHTRA,400061.0
CHENNAI,TAMIL NADU,600069.0
Mysore,KARNATAKA,570002.0
Mysore,KARNATAKA,570002.0
Mysore,KARNATAKA,570002.0
Mysore,KARNATAKA,570002.0
Mysore,KARNATAKA,570002.0
UNNAO,UTTAR PRADESH,226401.0
Dehradun,UTTARAKHAND,248008.0
GURUGRAM,HARYANA,122015.0
BHILAI,CHHATTISGARH,490020.0
MYSURU,KARNATAKA,570021.0
NEW DELHI,DELHI,110092.0
New delhi,delhi,110018.0
New delhi,delhi,110018.0
AGRA,UTTAR PRADESH,282007.0
NEW DELHI,DELHI,110017.0
CHENNAI,TAMIL NADU,600041.0
PUNE,MAHARASHTRA,411014.0
NASHIK,MAHARASHTRA,422009.0
FARIDABAD,HARYANA,121001.0
Gurugram,HARYANA,122018.0
KOLLAM,KERALA,691003.0
BENGALURU,KARNATAKA,560077.0
ALIGARH,UTTAR PRADESH,202001.0
thrissur,KERALA,680306.0
CHENNAI,TAMIL NADU,600059.0
New Delhi,DELHI,110021.0
HYDERABAD,TELANGANA,500044.0
MYSURU,KARNATAKA,570017.0
VISAKHAPATNAM,ANDHRA PRADESH,530009.0
BOKARO STEEL CITY,JHARKHAND,827012.0
MUMBAI,MAHARASHTRA,400068.0
BEAWAR,RAJASTHAN,305901.0
HYDERABAD,TELANGANA,500048.0
Sidhi,MADHYA PRADESH,486661.0
BELUR,KARNATAKA,573115.0
NEW DELHI,DELHI,110010.0
BALACHAUR,PUNJAB,144522.0
PUNE,MAHARASHTRA,411028.0
Navsari,Gujarat,396445.0
PUNE,MAHARASHTRA,411027.0
NASHIK,MAHARASHTRA,422009.0
HYDERABAD,TELANGANA,500076.0
DHARMSALA,HIMACHAL PRADESH,176219.0
BENGALURU,KARNATAKA,560077.0
BENGALURU,KARNATAKA,560082.0
ALIGARH,UTTAR PRADESH,202001.0
Ranchi,JHARKHAND,834006.0
ALLAHABAD,UTTAR PRADESH,212405.0
MUZAFFARPUR,BIHAR,842002.0
Gorakhpur,UTTAR PRADESH,273001.0
Kakkanad,KERALA,682021.0
AHMEDABAD,Gujarat,380054.0
JAIPUR,RAJASTHAN,302029.0
CHENNAI,TAMIL NADU,600019.0
CHENNAI,TAMIL NADU,600042.0
ANAND,Gujarat,388120.0
NEW DELHI,DELHI,110030.0
ALIGARH,UTTAR PRADESH,202001.0
Ghaziabad,UTTAR PRADESH,201013.0
BHUBANESWAR,ODISHA,751021.0
PAINKULAM,TAMIL NADU,629176.0
Mundara,RAJASTHAN,306705.0
KOLLAM,KERALA,691003.0
JHARSUGUDA,ODISHA,768201.0
BENGALURU,KARNATAKA,560067.0
GORAKHPUR,UTTAR PRADESH,273010.0
MUMBAI,MAHARASHTRA,400061.0
BENGALURU,KARNATAKA,560066.0
KOLLAM,KERALA,691003.0
ALLAHABAD,UTTAR PRADESH,211011.0
PUNE,MAHARASHTRA,411028.0
KARKAL,KARNATAKA,574104.0
PONNERI tk,TAMIL NADU,601204.0
Kakinada,ANDHRA PRADESH,533003.0
KOLLAM,KERALA,691003.0
PHUSRO,JHARKHAND,829144.0
BENGALURU,KARNATAKA,560102.0
HYDERABAD,TELANGANA,502032.0
NEW DELHI,DELHI,110091.0
AMRITSAR,PUNJAB,143001.0
VADODARA,Gujarat,390019.0
CHENNAI,TAMIL NADU,600099.0
THANE,MAHARASHTRA,400610.0
PATHANAMTHITTA,KERALA,689113.0
NELLORE,ANDHRA PRADESH,524001.0
SIRSHA,WEST BENGAL,713385.0
MUMBAI,MAHARASHTRA,400061.0
BENGALURU,KARNATAKA,560030.0
KOLKATA,WEST BENGAL,700018.0
AHMEDABAD,Gujarat,380051.0
BENGALURU,KARNATAKA,560067.0
CHENNAI,TAMIL NADU,600101.0
HYDERABAD,ANDHRA PRADESH,500078.0
Adilabad,TELANGANA,504001.0
ALAMURU,ANDHRA PRADESH,533233.0
SOUTH WEST DELHI,DELHI,110075.0
BENGALURU,KARNATAKA,560098.0
PANTHEERAMKAVU,KERALA,673019.0
KARKAL,KARNATAKA,574104.0
PATHANAMTHITTA,KERALA,689694.0
PATHANAMTHITTA,KERALA,689694.0
KANCHIPURAM,TAMIL NADU,600056.0
BENGALURU,KARNATAKA,560005.0
HYDERABAD,TELANGANA,500056.0
PITHORAGARH,UTTARAKHAND,262501.0
CHENNAI,TAMIL NADU,602117.0
KANPUR,UTTAR PRADESH,208014.0
LUCKNOW,UTTAR PRADESH,226021.0
MUMBAI,MAHARASHTRA,400059.0
KOLLAM,KERALA,691001.0
BENGALURU,KARNATAKA,560077.0
THANE,MAHARASHTRA,421301.0
SECUNDERABAD,TELANGANA,500026.0
MUSSOORIE,UTTARAKHAND,248122.0
JAIPUR,RAJASTHAN,302017.0
Bahaduargarh,HARYANA,124507.0
MANGALURU,KARNATAKA,575003.0
Bengaluru,KARNATAKA,560093.0
Lalganj,BIHAR,844121.0
LUCKNOW,UTTAR PRADESH,226021.0
AIZAWL,MIZORAM,796001.0
Mumbai,MAHARASHTRA,400067.0
NEW DELHI,DELHI,110057.0
BENGALURU,KARNATAKA,560096.0
NAVELIM,GOA,403707.0
JEHANABAD,BIHAR,824235.0
BADLAPUR,MAHARASHTRA,421503.0
KOLAR,KARNATAKA,563146.0
PUNE,MAHARASHTRA,411043.0
AHMEDABAD,Gujarat,380008.0
KANPUR,UTTAR PRADESH,208011.0
CHENNAI,TAMIL NADU,600017.0
CHENNAI,TAMIL NADU,600017.0
THANE,MAHARASHTRA,400615.0
THANE,MAHARASHTRA,400615.0
DHARAMPUR INDUSTRIAL ESTATE,HIMACHAL PRADESH,173209.0
JAMADOBA,JHARKHAND,828301.0
MANGALURU,KARNATAKA,575008.0
AHMEDABAD,Gujarat,380061.0
GURGAON,HARYANA,122002.0
PUDUCHERRY,PUDUCHERRY,605010.0
HAZARIBAGH,JHARKHAND,825301.0
NEW DELHI,DELHI,110009.0
MANGALURU,KARNATAKA,575002.0
NOIDA,UTTAR PRADESH,201305.0
KALYAN,MAHARASHTRA,421301.0
Trivandrum,KERALA,695018.0
MUMBAI 40064,MAHARASHTRA,400064.0
CHENNAI,TAMIL NADU,600053.0
CHENNAI,TAMIL NADU,600053.0
DHAMPUR,UTTAR PRADESH,246761.0
GUWAHATI,ASSAM,781003.0
CHENNAI,TAMIL NADU,600058.0
KOLKATA,WEST BENGAL,700082.0
AHMEDABAD,Gujarat,380008.0
THIRUVANANTHAPURAM,KERALA,695017.0
UDAIPUR,RAJASTHAN,313001.0
KANPUR,UTTAR PRADESH,208027.0
Bangalore,KARNATAKA,560076.0
TURA,MEGHALAYA,794001.0
VADODARA,Gujarat,390010.0
PUNE,MAHARASHTRA,411021.0
THANE,MAHARASHTRA,401107.0
Lucknow,UTTAR PRADESH,226010.0
BENGALURU,KARNATAKA,560048.0
VADODARA,Gujarat,390021.0
Mumbai,MAHARASHTRA,400019.0
Mumbai,MAHARASHTRA,400019.0
Mumbai,MAHARASHTRA,400019.0
HYDERABAD,TELANGANA,500059.0
Lucknow,UTTAR PRADESH,226010.0
JODHPUR,RAJASTHAN,342001.0
BENGALURU,KARNATAKA,560030.0
NARASARAOPET,ANDHRA PRADESH,522601.0
TEZPUR,ASSAM,784506.0
NAVI MUMBAI,MAHARASHTRA,400706.0
Mumbai,MAHARASHTRA,400067.0
NAVI MUMBAI,MAHARASHTRA,400706.0
GARULIA,WEST BENGAL,743144.0
Kathlal,Gujarat,387630.0
PATNA,BIHAR,800023.0
KOTHAMANGALAM,KERALA,686692.0
NATHDWARA,RAJASTHAN,313301.0
Hyderabad,TELANGANA,500013.0
"Annamanada,Trissur",KERALA,680741.0
BHOTA,HIMACHAL PRADESH,176041.0
NAVI MUMBAI,MAHARASHTRA,400614.0
JEHANABAD,BIHAR,824235.0
GURUGRAM,HARYANA,122011.0
KALYAN,MAHARASHTRA,421204.0
MUMBAI,MAHARASHTRA,400104.0
PAYYANNUR,KERALA,670307.0
Bangalore,KARNATAKA,560091.0
YAMUNANAGAR,HARYANA,135001.0
DEHRADUN,UTTARAKHAND,248001.0
KOCH BIHAR,WEST BENGAL,736101.0
BAGALKOT,KARNATAKA,587103.0
MADURAI,TAMIL NADU,625009.0
MADURAI,TAMIL NADU,625009.0
kolkata,WEST BENGAL,700156.0
GHAZIABAD,UTTAR PRADESH,201001.0
MUMBAI,MAHARASHTRA,400101.0
ARMUR,TELANGANA,503224.0
CHENNAI,TAMIL NADU,600017.0
BANGALORE,KARNATAKA,560067.0
LUCKNOW,UTTAR PRADESH,226021.0
BAGALKOT,KARNATAKA,587103.0
KUNNATHUNAD,KERALA,683562.0
Bangalore,KARNATAKA,560078.0
PATNA,BIHAR,803213.0
THANE,MAHARASHTRA,401105.0
THANE,MAHARASHTRA,401105.0
THANE,MAHARASHTRA,401105.0
THANE,MAHARASHTRA,401105.0
LUCKNOW,UTTAR PRADESH,226021.0
